date,branch_id,branch_name,city,total_orders,total_customers,dine_in_orders,takeaway_orders,gross_revenue,discount_amount,net_revenue,food_cost,packaging_cost,labor_cost,overhead_cost,marketing_cost,total_cost,gross_profit,gross_margin_pct,avg_order_value,avg_prep_time_min,complaints_count,refunds_amount
2025-05-15,B001,Falcon QSR Karachi,Karachi,295,336,168,127,235580.0,7364.49,228215.51,173102.26,17479.0,214.47,165.36,2988.35,195935.29,32280.22,0.1414,773.61,14.0,7,1985.84
2025-05-16,B001,Falcon QSR Karachi,Karachi,386,418,222,164,288815.0,14365.0,274450.0,207604.33,21913.0,224.28,168.79,4761.59,236952.58,37497.41,0.1366,711.01,16.7,6,2280.59
2025-05-17,B001,Falcon QSR Karachi,Karachi,427,472,238,189,329680.0,18439.97,311240.03,244997.59,25206.0,222.48,169.03,5655.34,279800.77,31439.26,0.101,728.9,19.81,9,3550.34
2025-05-18,B001,Falcon QSR Karachi,Karachi,397,439,213,184,284930.0,16055.9,268874.1,211568.62,23404.0,235.3,178.27,6803.89,243410.59,25463.51,0.0947,677.26,15.07,12,1220.51
2025-05-19,B001,Falcon QSR Karachi,Karachi,338,348,192,146,266550.0,10898.69,255651.31,196812.88,20300.0,203.96,171.89,6254.84,226443.5,29207.8,0.1142,756.36,12.82,10,2699.93
2025-05-20,B001,Falcon QSR Karachi,Karachi,311,351,193,118,239480.0,15727.25,223752.75,177790.47,16969.0,211.75,173.42,6523.26,203963.58,19789.17,0.0884,719.46,15.04,4,2295.67
2025-05-21,B001,Falcon QSR Karachi,Karachi,332,356,192,140,200590.0,10229.22,190360.78,145322.6,17723.0,203.19,168.5,8954.74,174499.71,15861.07,0.0833,573.38,13.91,6,2127.69
2025-05-22,B001,Falcon QSR Karachi,Karachi,347,387,190,157,270970.0,18127.02,252842.98,202134.05,21281.0,199.88,173.25,7705.94,233053.1,19789.88,0.0783,728.65,14.81,6,1558.98
2025-05-23,B001,Falcon QSR Karachi,Karachi,293,321,167,126,216740.0,12870.19,203869.81,159256.65,17612.0,231.14,170.04,3765.67,182471.01,21398.81,0.105,695.8,13.52,3,1435.5
2025-05-24,B001,Falcon QSR Karachi,Karachi,380,397,223,157,290505.0,13854.33,276650.67,213767.78,21582.0,216.86,174.58,9401.99,247479.87,29170.8,0.1054,728.03,16.08,9,2336.65
2025-05-25,B001,Falcon QSR Karachi,Karachi,393,425,218,175,332560.0,12197.82,320362.18,248066.75,24289.0,221.04,175.68,7845.53,283116.83,37245.35,0.1163,815.17,17.72,11,2518.83
2025-05-26,B001,Falcon QSR Karachi,Karachi,337,368,188,149,270595.0,16477.79,254117.21,202639.72,20847.0,202.84,165.08,7200.32,233006.01,21111.21,0.0831,754.06,12.17,7,1951.05
2025-05-27,B001,Falcon QSR Karachi,Karachi,336,350,195,141,254920.0,7004.31,247915.69,186994.35,19807.0,204.15,178.04,4983.56,214228.91,33686.78,0.1359,737.84,13.24,11,2061.8
2025-05-28,B001,Falcon QSR Karachi,Karachi,355,378,166,189,311605.0,11532.9,300072.1,234951.83,24987.0,225.76,168.05,5699.19,268430.51,31641.59,0.1054,845.27,15.14,10,2398.68
2025-05-29,B001,Falcon QSR Karachi,Karachi,313,340,174,139,231280.0,7189.95,224090.05,171594.45,18093.0,210.67,176.14,7279.13,199717.67,24372.38,0.1088,715.94,16.86,7,2364.29
2025-05-30,B001,Falcon QSR Karachi,Karachi,371,395,207,164,253300.0,10504.76,242795.24,188853.85,20731.0,218.99,173.65,5917.96,217696.5,25098.75,0.1034,654.43,16.61,8,1801.05
2025-05-31,B001,Falcon QSR Karachi,Karachi,444,467,254,190,341975.0,20243.66,321731.34,249906.54,26552.0,228.66,165.02,6697.71,285681.15,36050.19,0.1121,724.62,16.57,13,2131.22
2025-06-01,B001,Falcon QSR Karachi,Karachi,435,469,241,194,344050.0,22135.6,321914.4,256243.96,26464.0,216.36,167.54,0.0,285819.91,36094.48,0.1121,740.03,14.95,9,2728.05
2025-06-02,B001,Falcon QSR Karachi,Karachi,378,422,207,171,285585.0,18475.63,267109.37,210283.51,22237.0,207.78,167.7,0.0,234907.54,32201.83,0.1206,706.64,13.63,7,2011.55
2025-06-03,B001,Falcon QSR Karachi,Karachi,376,400,217,159,285430.0,9210.18,276219.82,211323.69,22883.0,220.05,165.28,0.0,237267.93,38951.9,0.141,734.63,14.79,4,2675.91
2025-06-04,B001,Falcon QSR Karachi,Karachi,323,349,171,152,265655.0,14360.05,251294.95,196107.09,20739.0,221.77,167.39,0.0,219013.23,32281.72,0.1285,778.0,12.23,9,1777.99
2025-06-05,B001,Falcon QSR Karachi,Karachi,357,375,215,142,256030.0,9029.79,247000.21,186363.8,20276.0,203.96,167.84,0.0,210034.62,36965.6,0.1497,691.88,10.18,6,3023.02
2025-06-06,B001,Falcon QSR Karachi,Karachi,324,361,184,140,248530.0,10420.11,238109.89,185615.61,19432.0,236.63,170.89,0.0,207372.4,30737.49,0.1291,734.91,14.71,4,1917.27
2025-06-07,B001,Falcon QSR Karachi,Karachi,406,438,225,181,295170.0,12192.33,282977.67,217248.28,23798.0,216.48,167.74,0.0,243348.86,39628.81,0.14,696.99,17.08,8,1918.36
2025-06-08,B001,Falcon QSR Karachi,Karachi,445,494,275,170,328995.0,14292.37,314702.63,242947.17,23406.0,230.55,165.56,0.0,267838.38,46864.25,0.1489,707.2,13.23,11,1089.1
2025-06-09,B001,Falcon QSR Karachi,Karachi,333,364,197,136,264930.0,6824.48,258105.52,194650.94,19590.0,218.6,175.94,0.0,217228.25,40877.26,0.1584,775.09,16.44,8,2592.77
2025-06-10,B001,Falcon QSR Karachi,Karachi,356,387,207,149,257670.0,15779.68,241890.32,188462.04,20850.0,221.79,171.47,0.0,211390.33,30499.99,0.1261,679.47,15.65,8,1685.02
2025-06-11,B001,Falcon QSR Karachi,Karachi,339,378,199,140,242655.0,14334.04,228320.96,176013.01,18852.0,218.93,172.49,0.0,195587.46,32733.5,0.1434,673.51,19.05,8,331.03
2025-06-12,B001,Falcon QSR Karachi,Karachi,358,374,213,145,249765.0,9677.91,240087.09,186269.74,19710.0,210.01,166.51,0.0,208494.62,31592.47,0.1316,670.63,16.7,5,2138.36
2025-06-13,B001,Falcon QSR Karachi,Karachi,358,379,192,166,319380.0,10113.02,309266.98,234453.6,23791.0,223.04,175.12,0.0,260139.67,49127.31,0.1589,863.87,15.34,7,1496.92
2025-06-14,B001,Falcon QSR Karachi,Karachi,333,361,171,162,259670.0,9889.5,249780.5,192370.31,20740.0,231.86,169.87,0.0,215626.45,34154.05,0.1367,750.09,19.0,10,2114.41
2025-06-15,B001,Falcon QSR Karachi,Karachi,384,423,219,165,336510.0,5913.19,330596.81,249984.29,24215.0,227.8,165.59,0.0,278245.73,52351.08,0.1584,860.93,14.38,9,3653.04
2025-06-16,B001,Falcon QSR Karachi,Karachi,285,315,135,150,198825.0,13552.03,185272.97,146415.21,17897.0,200.38,169.13,0.0,167051.88,18221.09,0.0983,650.08,13.94,4,2370.15
2025-06-17,B001,Falcon QSR Karachi,Karachi,327,368,189,138,250770.0,13263.48,237506.52,183963.28,18682.0,200.53,165.54,0.0,204614.32,32892.2,0.1385,726.32,15.74,8,1602.97
2025-06-18,B001,Falcon QSR Karachi,Karachi,364,385,200,164,259290.0,15710.43,243579.57,192696.93,20954.0,216.05,175.14,0.0,216253.44,27326.13,0.1122,669.17,14.56,11,2211.31
2025-06-19,B001,Falcon QSR Karachi,Karachi,345,394,200,145,275270.0,9662.25,265607.75,202012.38,20865.0,210.18,176.47,0.0,224741.07,40866.68,0.1539,769.88,13.33,7,1477.03
2025-06-20,B001,Falcon QSR Karachi,Karachi,332,351,185,147,220005.0,11034.69,208970.31,161422.6,18643.0,230.09,173.93,0.0,182308.42,26661.89,0.1276,629.43,14.78,5,1838.8
2025-06-21,B001,Falcon QSR Karachi,Karachi,398,421,210,188,313685.0,16668.44,297016.56,232045.1,25476.0,225.12,175.97,0.0,260825.82,36190.74,0.1218,746.27,14.34,8,2903.64
2025-06-22,B001,Falcon QSR Karachi,Karachi,391,430,219,172,286945.0,10471.18,276473.82,212488.92,23364.0,212.19,166.22,0.0,237975.13,38498.68,0.1392,707.09,16.21,6,1743.8
2025-06-23,B001,Falcon QSR Karachi,Karachi,363,401,213,150,269725.0,14367.57,255357.43,200957.33,21581.0,202.05,172.66,0.0,223960.62,31396.81,0.123,703.46,15.74,9,1047.59
2025-06-24,B001,Falcon QSR Karachi,Karachi,379,421,220,159,309415.0,8324.7,301090.3,232022.43,23508.0,205.79,166.85,0.0,258339.39,42750.92,0.142,794.43,16.43,7,2436.31
2025-06-25,B001,Falcon QSR Karachi,Karachi,355,372,193,162,281290.0,5268.94,276021.06,207104.54,22766.0,220.02,178.62,0.0,232668.88,43352.17,0.1571,777.52,14.26,5,2399.71
2025-06-26,B001,Falcon QSR Karachi,Karachi,314,348,178,136,251135.0,7030.24,244104.76,187434.72,18933.0,226.61,173.02,0.0,208073.3,36031.46,0.1476,777.4,16.97,6,1305.95
2025-06-27,B001,Falcon QSR Karachi,Karachi,350,383,207,143,255825.0,12387.89,243437.11,187754.47,20047.0,238.28,171.7,0.0,210377.25,33059.87,0.1358,695.53,17.3,8,2165.79
2025-06-28,B001,Falcon QSR Karachi,Karachi,496,549,268,228,370315.0,11958.14,358356.86,274979.05,29948.0,217.29,177.01,0.0,308288.79,50068.07,0.1397,722.49,17.83,13,2967.44
2025-06-29,B001,Falcon QSR Karachi,Karachi,428,482,244,184,342750.0,22727.42,320022.58,255974.94,25639.0,237.29,172.23,0.0,284274.68,35747.89,0.1117,747.72,14.39,15,2251.22
2025-06-30,B001,Falcon QSR Karachi,Karachi,341,385,192,149,283440.0,11487.69,271952.31,210113.54,21233.0,220.32,164.71,0.0,234885.23,37067.08,0.1363,797.51,14.81,12,3153.66
2025-07-01,B001,Falcon QSR Karachi,Karachi,364,391,197,167,247840.0,13986.14,233853.86,186643.77,21062.0,203.97,164.16,0.0,209753.8,24100.06,0.1031,642.46,13.36,5,1679.89
2025-07-02,B001,Falcon QSR Karachi,Karachi,360,399,207,153,247785.0,4472.3,243312.7,182402.41,20536.0,215.95,177.75,0.0,204910.69,38402.01,0.1578,675.87,15.35,11,1578.58
2025-07-03,B001,Falcon QSR Karachi,Karachi,342,355,158,184,247210.0,14853.41,232356.59,182679.85,21685.0,224.26,177.91,0.0,206641.74,25714.85,0.1107,679.41,16.5,6,1874.71
2025-07-04,B001,Falcon QSR Karachi,Karachi,356,375,187,169,288570.0,16008.76,272561.24,214023.73,22863.0,211.99,173.59,0.0,240255.69,32305.55,0.1185,765.62,15.43,4,2983.38
2025-07-05,B001,Falcon QSR Karachi,Karachi,390,432,216,174,268250.0,12835.3,255414.7,196481.91,22119.0,227.95,169.0,0.0,221162.59,34252.1,0.1341,654.91,15.93,12,2164.74
2025-07-06,B001,Falcon QSR Karachi,Karachi,420,481,248,172,286980.0,10406.15,276573.85,206768.12,23079.0,222.99,171.04,0.0,232118.78,44455.07,0.1607,658.51,13.02,8,1877.63
2025-07-07,B001,Falcon QSR Karachi,Karachi,310,327,172,138,231125.0,5257.91,225867.09,169879.55,18942.0,199.98,168.6,0.0,191203.79,34663.3,0.1535,728.6,17.6,9,2013.66
2025-07-08,B001,Falcon QSR Karachi,Karachi,308,324,176,132,253385.0,9922.82,243462.18,189389.72,19011.0,204.2,166.04,0.0,211509.58,31952.61,0.1312,790.46,15.85,9,2738.62
2025-07-09,B001,Falcon QSR Karachi,Karachi,319,344,179,140,249045.0,11536.62,237508.38,183987.4,19385.0,205.61,165.89,0.0,206148.23,31360.16,0.132,744.54,10.87,10,2404.32
2025-07-10,B001,Falcon QSR Karachi,Karachi,327,371,179,148,253315.0,5257.9,248057.1,186419.03,19431.0,211.83,169.0,0.0,209016.52,39040.57,0.1574,758.58,9.82,7,2785.66
2025-07-11,B001,Falcon QSR Karachi,Karachi,298,309,160,138,222105.0,12629.61,209475.39,165872.5,18104.0,238.04,164.89,0.0,185424.78,24050.61,0.1148,702.94,16.95,8,1045.34
2025-07-12,B001,Falcon QSR Karachi,Karachi,399,436,219,180,342390.0,11686.53,330703.47,259332.66,25161.0,227.08,177.12,0.0,290530.54,40172.93,0.1215,828.83,20.18,9,5632.68
2025-07-13,B001,Falcon QSR Karachi,Karachi,416,452,243,173,285425.0,5442.36,279982.64,211032.86,22712.0,228.24,178.62,0.0,236640.87,43341.77,0.1548,673.04,16.3,10,2489.16
2025-07-14,B001,Falcon QSR Karachi,Karachi,353,387,194,159,283925.0,15044.44,268880.56,207257.19,22585.0,203.51,178.59,0.0,232181.27,36699.29,0.1365,761.7,15.3,7,1956.98
2025-07-15,B001,Falcon QSR Karachi,Karachi,311,353,176,135,253690.0,15478.24,238211.76,185249.28,18853.0,225.46,166.56,0.0,207010.17,31201.59,0.131,765.95,11.55,10,2515.87
2025-07-16,B001,Falcon QSR Karachi,Karachi,368,379,213,155,279200.0,13396.48,265803.52,204713.25,21558.0,208.03,178.59,0.0,229091.33,36712.19,0.1381,722.29,14.5,10,2433.46
2025-07-17,B001,Falcon QSR Karachi,Karachi,356,379,201,155,289085.0,6503.78,282581.22,214198.75,21959.0,217.52,173.27,0.0,238290.32,44290.91,0.1567,793.77,17.3,7,1741.78
2025-07-18,B001,Falcon QSR Karachi,Karachi,337,355,194,143,249290.0,11869.61,237420.39,181787.07,20266.0,228.12,172.34,0.0,202605.9,34814.48,0.1466,704.51,12.85,9,152.37
2025-07-19,B001,Falcon QSR Karachi,Karachi,403,435,223,180,313930.0,16404.54,297525.46,232361.96,24783.0,235.36,177.78,0.0,261115.29,36410.17,0.1224,738.28,16.05,7,3557.19
2025-07-20,B001,Falcon QSR Karachi,Karachi,393,425,213,180,358325.0,12130.23,346194.77,263377.7,26166.0,231.17,172.14,0.0,292513.63,53681.14,0.1551,880.9,17.18,9,2566.62
2025-07-21,B001,Falcon QSR Karachi,Karachi,357,380,193,164,254160.0,8718.6,245441.4,185247.79,21392.0,202.99,171.29,0.0,209672.6,35768.81,0.1457,687.51,16.11,7,2658.53
2025-07-22,B001,Falcon QSR Karachi,Karachi,309,355,182,127,266045.0,14069.82,251975.18,197345.78,20146.0,215.83,173.22,0.0,220196.63,31778.56,0.1261,815.45,14.11,7,2315.79
2025-07-23,B001,Falcon QSR Karachi,Karachi,335,381,191,144,305640.0,12870.44,292769.56,229586.5,21279.0,207.23,170.71,0.0,253838.53,38931.04,0.133,873.94,14.06,8,2595.09
2025-07-24,B001,Falcon QSR Karachi,Karachi,318,345,150,168,252390.0,10290.34,242099.66,185729.57,21451.0,209.68,175.51,0.0,210466.27,31633.38,0.1307,761.32,12.79,10,2900.5
2025-07-25,B001,Falcon QSR Karachi,Karachi,341,369,197,144,295990.0,9941.66,286048.34,221354.65,20906.0,231.92,175.62,0.0,246651.23,39397.11,0.1377,838.85,13.21,6,3983.04
2025-07-26,B001,Falcon QSR Karachi,Karachi,419,474,260,159,285390.0,16269.35,269120.65,213171.2,22713.0,219.33,174.32,0.0,238326.77,30793.88,0.1144,642.29,14.08,10,2048.92
2025-07-27,B001,Falcon QSR Karachi,Karachi,472,519,262,210,342455.0,7947.01,334507.99,251947.76,28770.0,227.04,177.33,0.0,286058.13,48449.86,0.1448,708.7,15.9,11,4936.0
2025-07-28,B001,Falcon QSR Karachi,Karachi,383,402,216,167,320785.0,14633.56,306151.44,240310.43,23995.0,223.13,173.95,0.0,268340.69,37810.75,0.1235,799.35,16.15,7,3638.17
2025-07-29,B001,Falcon QSR Karachi,Karachi,379,401,208,171,253680.0,12508.31,241171.69,190836.35,21218.0,209.07,174.91,0.0,212804.3,28367.39,0.1176,636.34,13.48,12,365.97
2025-07-30,B001,Falcon QSR Karachi,Karachi,365,404,206,159,291395.0,13140.45,278254.55,211531.51,21738.0,211.6,175.76,0.0,233656.87,44597.67,0.1603,762.34,15.09,9,0.0
2025-07-31,B001,Falcon QSR Karachi,Karachi,333,343,181,152,249035.0,13547.05,235487.95,185958.77,20442.0,206.92,174.13,0.0,210199.47,25288.48,0.1074,707.17,15.39,6,3417.66
2025-08-01,B001,Falcon QSR Karachi,Karachi,382,411,216,166,295840.0,11297.88,284542.12,216297.32,22841.0,237.32,171.74,9270.98,250988.54,33553.58,0.1179,744.87,15.65,8,2170.18
2025-08-02,B001,Falcon QSR Karachi,Karachi,437,474,246,191,344015.0,13061.56,330953.44,257553.44,26943.0,234.23,177.89,9199.94,295785.75,35167.7,0.1063,757.33,15.12,10,1677.24
2025-08-03,B001,Falcon QSR Karachi,Karachi,443,496,244,199,386245.0,25686.84,360558.16,290413.04,28704.0,239.8,165.6,3682.09,326699.82,33858.34,0.0939,813.9,15.41,8,3495.29
2025-08-04,B001,Falcon QSR Karachi,Karachi,352,384,192,160,279250.0,17387.03,261862.97,203662.63,21808.0,218.58,172.61,2912.75,230731.12,31131.85,0.1189,743.93,15.09,9,1956.55
2025-08-05,B001,Falcon QSR Karachi,Karachi,334,342,179,155,268320.0,15543.37,252776.63,199012.63,20071.0,203.64,165.3,5767.07,226443.51,26333.12,0.1042,756.82,16.5,7,1223.86
2025-08-06,B001,Falcon QSR Karachi,Karachi,349,372,188,161,301075.0,10776.39,290298.61,221519.66,23023.0,211.6,178.12,3301.77,251776.84,38521.77,0.1327,831.8,13.31,7,3542.69
2025-08-07,B001,Falcon QSR Karachi,Karachi,294,310,134,160,223180.0,8548.65,214631.35,167539.91,19513.0,206.99,170.33,5964.45,194168.77,20462.58,0.0953,730.04,17.59,6,774.09
2025-08-08,B001,Falcon QSR Karachi,Karachi,343,374,197,146,263250.0,17421.92,245828.08,194092.7,20408.0,230.13,165.67,5832.79,223686.92,22141.16,0.0901,716.7,14.42,7,2957.63
2025-08-09,B001,Falcon QSR Karachi,Karachi,405,438,219,186,332310.0,16724.57,315585.43,245935.46,26105.0,213.74,165.34,5991.31,281647.27,33938.15,0.1075,779.22,16.68,6,3236.42
2025-08-10,B001,Falcon QSR Karachi,Karachi,434,459,245,189,317765.0,10363.47,307401.53,239836.62,25739.0,239.76,167.94,4310.64,274069.96,33331.56,0.1084,708.3,15.52,10,3776.0
2025-08-11,B001,Falcon QSR Karachi,Karachi,319,348,163,156,231145.0,9399.99,221745.01,166702.18,20029.0,224.41,178.49,3869.12,192473.86,29271.15,0.132,695.13,13.51,5,1470.66
2025-08-12,B001,Falcon QSR Karachi,Karachi,346,366,188,158,236565.0,17531.08,219033.92,170493.19,20087.0,220.98,164.23,7292.97,200889.04,18144.88,0.0828,633.05,18.8,7,2630.67
2025-08-13,B001,Falcon QSR Karachi,Karachi,325,339,178,147,256770.0,16260.54,240509.46,189574.49,19715.0,214.89,168.36,6889.66,219307.95,21201.52,0.0882,740.03,10.32,8,2745.54
2025-08-14,B001,Falcon QSR Karachi,Karachi,357,375,205,152,260495.0,22313.77,238181.23,193812.67,19626.0,200.2,174.61,8598.28,223897.02,14284.2,0.06,667.17,19.95,6,1485.26
2025-08-15,B001,Falcon QSR Karachi,Karachi,335,355,196,139,248200.0,10047.79,238152.21,184598.64,18484.0,228.47,173.33,5228.22,209845.54,28306.67,0.1189,710.9,21.79,9,1132.87
2025-08-16,B001,Falcon QSR Karachi,Karachi,389,428,206,183,340370.0,18841.5,321528.5,251198.24,25373.0,216.35,165.07,4265.04,284272.14,37256.36,0.1159,826.55,13.21,5,3054.45
2025-08-17,B001,Falcon QSR Karachi,Karachi,416,454,221,195,269860.0,13324.81,256535.19,198399.9,24031.0,221.81,169.72,8094.24,233398.65,23136.55,0.0902,616.67,17.78,12,2481.97
2025-08-18,B001,Falcon QSR Karachi,Karachi,341,388,208,133,243535.0,12110.26,231424.74,173195.81,19156.0,226.63,173.25,6774.96,202333.12,29091.63,0.1257,678.66,13.65,7,2806.47
2025-08-19,B001,Falcon QSR Karachi,Karachi,353,378,195,158,236875.0,9852.28,227022.72,178850.39,19439.0,217.94,165.02,4187.88,204386.67,22636.05,0.0997,643.12,14.1,10,1526.43
2025-08-20,B001,Falcon QSR Karachi,Karachi,340,352,184,156,246455.0,11171.35,235283.65,187407.87,19860.0,215.35,173.48,2909.3,212150.08,23133.57,0.0983,692.01,12.17,7,1584.08
2025-08-21,B001,Falcon QSR Karachi,Karachi,340,389,209,131,258585.0,18141.07,240443.93,192664.8,18684.0,217.35,179.03,5848.41,219329.19,21114.74,0.0878,707.19,12.72,9,1735.6
2025-08-22,B001,Falcon QSR Karachi,Karachi,342,383,187,155,248110.0,9913.11,238196.89,183990.97,19876.0,229.69,169.67,4459.8,211011.88,27185.01,0.1141,696.48,16.54,8,2285.75
2025-08-23,B001,Falcon QSR Karachi,Karachi,433,454,246,187,361035.0,29744.28,331290.72,268853.38,26735.0,217.95,172.44,9578.81,308207.1,23083.62,0.0697,765.11,20.08,6,2649.52
2025-08-24,B001,Falcon QSR Karachi,Karachi,430,466,231,199,324195.0,24597.1,299597.9,246550.74,26301.0,217.24,170.48,3111.13,278368.52,21229.38,0.0709,696.74,15.7,12,2017.94
2025-08-25,B001,Falcon QSR Karachi,Karachi,333,357,180,153,280250.0,14230.18,266019.82,207858.74,20952.0,220.84,179.08,9405.44,240897.05,25122.77,0.0944,798.86,12.6,7,2280.96
2025-08-26,B001,Falcon QSR Karachi,Karachi,331,345,187,144,261395.0,18102.87,243292.13,194428.5,19544.0,217.88,165.58,9253.3,224383.49,18908.64,0.0777,735.02,15.66,12,774.25
2025-08-27,B001,Falcon QSR Karachi,Karachi,383,399,208,175,313260.0,18098.07,295161.93,227962.03,23813.0,225.0,169.84,3901.68,257145.25,38016.68,0.1288,770.66,11.27,13,1073.7
2025-08-28,B001,Falcon QSR Karachi,Karachi,351,371,199,152,272780.0,18007.56,254772.44,202006.02,21014.0,207.3,177.19,8371.15,232308.34,22464.11,0.0882,725.85,17.21,8,532.68
2025-08-29,B001,Falcon QSR Karachi,Karachi,413,461,250,163,313435.0,13053.9,300381.1,227250.18,23898.0,240.31,174.57,7003.0,260863.59,39517.51,0.1316,727.32,15.24,12,2297.54
2025-08-30,B001,Falcon QSR Karachi,Karachi,427,460,249,178,382750.0,22292.62,360457.38,285682.46,26978.0,215.68,165.73,3396.09,318507.75,41949.63,0.1164,844.16,13.41,13,2069.79
2025-08-31,B001,Falcon QSR Karachi,Karachi,397,414,219,178,295815.0,17845.38,277969.62,218223.15,23180.0,234.95,174.75,7370.18,249949.72,28019.91,0.1008,700.18,12.55,6,766.69
2025-09-01,B001,Falcon QSR Karachi,Karachi,385,432,213,172,294580.0,11684.95,282895.05,219440.54,22917.0,204.68,156.37,0.0,244103.09,38791.96,0.1371,734.79,16.31,9,1384.5
2025-09-02,B001,Falcon QSR Karachi,Karachi,394,438,211,183,358115.0,16044.0,342071.0,265968.5,26241.0,220.41,158.67,0.0,295065.93,47005.08,0.1374,868.2,14.43,12,2477.34
2025-09-03,B001,Falcon QSR Karachi,Karachi,371,403,210,161,268875.0,10596.35,258278.65,202001.63,21564.0,220.04,162.79,0.0,226248.89,32029.76,0.124,696.17,11.99,6,2300.41
2025-09-04,B001,Falcon QSR Karachi,Karachi,331,358,192,139,259720.0,20425.1,239294.9,190996.57,19545.0,223.35,155.04,0.0,212088.09,27206.8,0.1137,722.95,15.81,8,1168.13
2025-09-05,B001,Falcon QSR Karachi,Karachi,367,414,218,149,277735.0,7146.61,270588.39,204819.23,21904.0,230.48,150.78,0.0,229376.5,41211.89,0.1523,737.3,14.72,10,2272.01
2025-09-06,B001,Falcon QSR Karachi,Karachi,400,448,234,166,327130.0,13715.73,313414.27,243843.28,24217.0,233.8,162.85,0.0,270989.39,42424.88,0.1354,783.54,15.25,9,2532.45
2025-09-07,B001,Falcon QSR Karachi,Karachi,403,430,223,180,336835.0,8264.67,328570.33,250001.0,24682.0,233.34,157.88,0.0,278623.74,49946.59,0.152,815.31,10.77,7,3549.52
2025-09-08,B001,Falcon QSR Karachi,Karachi,353,389,183,170,311300.0,14874.73,296425.27,236775.67,23383.0,215.84,153.57,0.0,262902.04,33523.23,0.1131,839.73,15.76,7,2373.96
2025-09-09,B001,Falcon QSR Karachi,Karachi,332,359,184,148,224740.0,4376.79,220363.21,167156.89,18623.0,224.13,152.66,0.0,187830.38,32532.83,0.1476,663.74,14.97,8,1673.71
2025-09-10,B001,Falcon QSR Karachi,Karachi,319,341,173,146,260910.0,12211.92,248698.08,192615.09,20519.0,211.15,153.81,0.0,214559.25,34138.84,0.1373,779.62,14.07,6,1060.2
2025-09-11,B001,Falcon QSR Karachi,Karachi,331,354,185,146,288030.0,11811.9,276218.1,213458.79,20971.0,203.22,158.48,0.0,237057.14,39160.96,0.1418,834.5,12.14,6,2265.65
2025-09-12,B001,Falcon QSR Karachi,Karachi,329,352,176,153,282245.0,14388.42,267856.58,209326.83,21499.0,233.18,154.09,0.0,232921.89,34934.7,0.1304,814.15,15.03,7,1708.79
2025-09-13,B001,Falcon QSR Karachi,Karachi,380,408,214,166,233370.0,6156.85,227213.15,172159.37,20468.0,237.89,154.26,0.0,194736.15,32477.0,0.1429,597.93,15.76,7,1716.63
2025-09-14,B001,Falcon QSR Karachi,Karachi,386,440,227,159,271175.0,11473.07,259701.93,203130.94,21641.0,219.81,150.54,0.0,226868.85,32833.08,0.1264,672.8,16.48,9,1726.56
2025-09-15,B001,Falcon QSR Karachi,Karachi,302,340,165,137,255420.0,9156.33,246263.67,188189.32,19652.0,199.94,152.53,0.0,210083.58,36180.09,0.1469,815.44,14.96,5,1889.79
2025-09-16,B001,Falcon QSR Karachi,Karachi,341,371,193,148,274910.0,11954.47,262955.53,207398.09,21065.0,200.49,158.53,0.0,230316.52,32639.01,0.1241,771.13,14.45,9,1494.41
2025-09-17,B001,Falcon QSR Karachi,Karachi,310,351,167,143,247930.0,12514.88,235415.12,182320.46,19564.0,204.25,151.86,0.0,204847.65,30567.48,0.1298,759.4,11.87,6,2607.08
