expense_id,date,branch_id,expense_type,amount
EXP0000002069,2025-08-23,B005,payroll,34846.19
EXP0000002070,2025-08-23,B005,marketing,5320.67
EXP0000002071,2025-08-24,B001,purchase,5521.88
EXP0000002072,2025-08-24,B001,payroll,31250.35
EXP0000002073,2025-08-24,B002,payroll,49931.02
EXP0000002074,2025-08-24,B003,payroll,43268.28
EXP0000002075,2025-08-24,B004,purchase,1155.43
EXP0000002076,2025-08-24,B004,payroll,36688.82
EXP0000002077,2025-08-24,B005,payroll,34846.19
EXP0000002078,2025-08-25,B001,payroll,31250.35
EXP0000002079,2025-08-25,B001,marketing,3866.09
EXP0000002080,2025-08-25,B002,payroll,49931.02
EXP0000002081,2025-08-25,B002,marketing,4147.09
EXP0000002082,2025-08-25,B003,purchase,1197.01
EXP0000002083,2025-08-25,B003,payroll,43268.28
EXP0000002084,2025-08-25,B003,marketing,7718.87
EXP0000002085,2025-08-25,B004,payroll,36688.82
EXP0000002086,2025-08-25,B005,payroll,34846.19
EXP0000002087,2025-08-26,B001,payroll,31250.35
EXP0000002088,2025-08-26,B002,purchase,4176.31
EXP0000002089,2025-08-26,B002,payroll,49931.02
EXP0000002090,2025-08-26,B003,payroll,43268.28
EXP0000002091,2025-08-26,B003,marketing,6244.07
EXP0000002092,2025-08-26,B004,payroll,36688.82
EXP0000002093,2025-08-26,B005,purchase,1582.84
EXP0000002094,2025-08-26,B005,payroll,34846.19
EXP0000002095,2025-08-27,B001,purchase,7858.27
EXP0000002096,2025-08-27,B001,payroll,31250.35
EXP0000002097,2025-08-27,B002,payroll,49931.02
EXP0000002098,2025-08-27,B003,payroll,43268.28
EXP0000002099,2025-08-27,B003,marketing,5716.84
EXP0000002100,2025-08-27,B004,purchase,635.95
EXP0000002101,2025-08-27,B004,payroll,36688.82
EXP0000002102,2025-08-27,B005,payroll,34846.19
EXP0000002103,2025-08-28,B001,payroll,31250.35
EXP0000002104,2025-08-28,B001,marketing,4875.10
EXP0000002105,2025-08-28,B002,payroll,49931.02
EXP0000002106,2025-08-28,B002,marketing,3271.79
EXP0000002107,2025-08-28,B003,purchase,1039.30
EXP0000002108,2025-08-28,B003,payroll,43268.28
EXP0000002109,2025-08-28,B004,payroll,36688.82
EXP0000002110,2025-08-28,B004,marketing,5654.69
EXP0000002111,2025-08-28,B005,payroll,34846.19
EXP0000002112,2025-08-29,B001,payroll,31250.35
EXP0000002113,2025-08-29,B001,marketing,5666.08
EXP0000002114,2025-08-29,B002,purchase,4028.83
EXP0000002115,2025-08-29,B002,payroll,49931.02
EXP0000002116,2025-08-29,B002,marketing,3917.86
EXP0000002117,2025-08-29,B003,payroll,43268.28
EXP0000002118,2025-08-29,B003,marketing,6807.32
EXP0000002119,2025-08-29,B004,payroll,36688.82
EXP0000002120,2025-08-29,B004,marketing,4152.72
EXP0000002121,2025-08-29,B005,purchase,3924.61
EXP0000002122,2025-08-29,B005,payroll,34846.19
EXP0000002123,2025-08-29,B005,marketing,5379.59
EXP0000002124,2025-08-30,B001,purchase,3102.49
EXP0000002125,2025-08-30,B001,payroll,31250.35
EXP0000002126,2025-08-30,B001,marketing,5104.07
EXP0000002127,2025-08-30,B002,payroll,49931.02
EXP0000002128,2025-08-30,B003,payroll,43268.28
EXP0000002129,2025-08-30,B004,purchase,3641.98
EXP0000002130,2025-08-30,B004,payroll,36688.82
EXP0000002131,2025-08-30,B005,payroll,34846.19
EXP0000002132,2025-08-31,B001,payroll,31250.35
EXP0000002133,2025-08-31,B002,payroll,49931.02
EXP0000002134,2025-08-31,B003,purchase,4005.78
EXP0000002135,2025-08-31,B003,payroll,43268.28
EXP0000002136,2025-08-31,B003,marketing,5861.87
EXP0000002137,2025-08-31,B004,payroll,36688.82
EXP0000002138,2025-08-31,B005,payroll,34846.19
EXP0000002139,2025-09-01,B001,payroll,31597.08
EXP0000002140,2025-09-01,B002,purchase,2402.99
EXP0000002141,2025-09-01,B002,payroll,49390.90
EXP0000002142,2025-09-01,B003,payroll,43367.79
EXP0000002143,2025-09-01,B003,marketing,3995.88
EXP0000002144,2025-09-01,B004,payroll,36173.92
EXP0000002145,2025-09-01,B004,marketing,2696.21
EXP0000002146,2025-09-01,B005,purchase,639.65
EXP0000002147,2025-09-01,B005,payroll,35045.37
EXP0000002148,2025-09-01,B005,marketing,4463.66
EXP0000002149,2025-09-02,B001,purchase,3951.65
EXP0000002150,2025-09-02,B001,payroll,31597.08
EXP0000002151,2025-09-02,B001,marketing,3008.98
EXP0000002152,2025-09-02,B002,payroll,49390.90
EXP0000002153,2025-09-02,B003,payroll,43367.79
EXP0000002154,2025-09-02,B004,purchase,1470.36
EXP0000002155,2025-09-02,B004,payroll,36173.92
EXP0000002156,2025-09-02,B004,marketing,2785.54
EXP0000002157,2025-09-02,B005,payroll,35045.37
EXP0000002158,2025-09-02,B005,marketing,3926.13
EXP0000002159,2025-09-03,B001,payroll,31597.08
EXP0000002160,2025-09-03,B001,marketing,4214.19
EXP0000002161,2025-09-03,B002,payroll,49390.90
EXP0000002162,2025-09-03,B003,purchase,3792.11
EXP0000002163,2025-09-03,B003,payroll,43367.79
EXP0000002164,2025-09-03,B003,marketing,5191.53
EXP0000002165,2025-09-03,B004,payroll,36173.92
EXP0000002166,2025-09-03,B005,payroll,35045.37
EXP0000002167,2025-09-04,B001,payroll,31597.08
EXP0000002168,2025-09-04,B001,marketing,3522.25
EXP0000002169,2025-09-04,B002,purchase,1003.40
EXP0000002170,2025-09-04,B002,payroll,49390.90
EXP0000002171,2025-09-04,B002,marketing,2570.80
EXP0000002172,2025-09-04,B003,payroll,43367.79
EXP0000002173,2025-09-04,B003,marketing,4137.14
EXP0000002174,2025-09-04,B004,payroll,36173.92
EXP0000002175,2025-09-04,B005,purchase,4158.32
EXP0000002176,2025-09-04,B005,payroll,35045.37
EXP0000002177,2025-09-05,B001,purchase,799.76
EXP0000002178,2025-09-05,B001,payroll,31597.08
EXP0000002179,2025-09-05,B002,payroll,49390.90
EXP0000002180,2025-09-05,B003,payroll,43367.79
EXP0000002181,2025-09-05,B004,purchase,904.34
EXP0000002182,2025-09-05,B004,payroll,36173.92
EXP0000002183,2025-09-05,B004,marketing,3756.87
EXP0000002184,2025-09-05,B005,payroll,35045.37
EXP0000002185,2025-09-05,B005,marketing,5357.59
EXP0000002186,2025-09-06,B001,payroll,31597.08
EXP0000002187,2025-09-06,B002,payroll,49390.90
EXP0000002188,2025-09-06,B003,purchase,1578.40
EXP0000002189,2025-09-06,B003,payroll,43367.79
EXP0000002190,2025-09-06,B003,marketing,3707.60
EXP0000002191,2025-09-06,B004,payroll,36173.92
EXP0000002192,2025-09-06,B005,payroll,35045.37
EXP0000002193,2025-09-06,B005,marketing,5092.67
EXP0000002194,2025-09-07,B001,payroll,31597.08
EXP0000002195,2025-09-07,B002,purchase,1115.89
EXP0000002196,2025-09-07,B002,payroll,49390.90
EXP0000002197,2025-09-07,B002,marketing,2227.75
EXP0000002198,2025-09-07,B003,payroll,43367.79
EXP0000002199,2025-09-07,B003,marketing,5813.03
EXP0000002200,2025-09-07,B004,payroll,36173.92
EXP0000002201,2025-09-07,B005,purchase,4375.90
EXP0000002202,2025-09-07,B005,payroll,35045.37
EXP0000002203,2025-09-08,B001,purchase,2898.80
EXP0000002204,2025-09-08,B001,payroll,31597.08
EXP0000002205,2025-09-08,B002,payroll,49390.90
EXP0000002206,2025-09-08,B003,payroll,43367.79
EXP0000002207,2025-09-08,B004,purchase,3146.35
EXP0000002208,2025-09-08,B004,payroll,36173.92
EXP0000002209,2025-09-08,B005,payroll,35045.37
EXP0000002210,2025-09-09,B001,payroll,31597.08
EXP0000002211,2025-09-09,B002,payroll,49390.90
EXP0000002212,2025-09-09,B002,marketing,2853.40
EXP0000002213,2025-09-09,B003,purchase,3981.61
EXP0000002214,2025-09-09,B003,payroll,43367.79
EXP0000002215,2025-09-09,B004,payroll,36173.92
EXP0000002216,2025-09-09,B005,payroll,35045.37
EXP0000002217,2025-09-09,B005,marketing,5533.53
EXP0000002218,2025-09-10,B001,payroll,31597.08
EXP0000002219,2025-09-10,B001,marketing,3692.67
EXP0000002220,2025-09-10,B002,purchase,2535.27
EXP0000002221,2025-09-10,B002,payroll,49390.90
EXP0000002222,2025-09-10,B003,payroll,43367.79
EXP0000002223,2025-09-10,B003,marketing,5371.73
EXP0000002224,2025-09-10,B004,payroll,36173.92
EXP0000002225,2025-09-10,B005,purchase,2174.58
EXP0000002226,2025-09-10,B005,payroll,35045.37
EXP0000002227,2025-09-11,B001,purchase,7763.88
EXP0000002228,2025-09-11,B001,payroll,31597.08
EXP0000002229,2025-09-11,B002,payroll,49390.90
EXP0000002230,2025-09-11,B003,payroll,43367.79
EXP0000002231,2025-09-11,B004,purchase,1222.74
EXP0000002232,2025-09-11,B004,payroll,36173.92
EXP0000002233,2025-09-11,B004,marketing,2879.73
EXP0000002234,2025-09-11,B005,payroll,35045.37
EXP0000002235,2025-09-11,B005,marketing,4313.46
EXP0000002236,2025-09-12,B001,payroll,31597.08
EXP0000002237,2025-09-12,B002,payroll,49390.90
EXP0000002238,2025-09-12,B003,purchase,3881.63
EXP0000002239,2025-09-12,B003,payroll,43367.79
EXP0000002240,2025-09-12,B003,marketing,5688.26
EXP0000002241,2025-09-12,B004,payroll,36173.92
EXP0000002242,2025-09-12,B005,payroll,35045.37
EXP0000002243,2025-09-13,B001,payroll,31597.08
EXP0000002244,2025-09-13,B002,purchase,1443.44
EXP0000002245,2025-09-13,B002,payroll,49390.90
EXP0000002246,2025-09-13,B003,payroll,43367.79
EXP0000002247,2025-09-13,B003,marketing,5616.67
EXP0000002248,2025-09-13,B004,payroll,36173.92
EXP0000002249,2025-09-13,B005,purchase,1852.22
EXP0000002250,2025-09-13,B005,payroll,35045.37
EXP0000002251,2025-09-14,B001,purchase,3642.96
EXP0000002252,2025-09-14,B001,payroll,31597.08
EXP0000002253,2025-09-14,B002,payroll,49390.90
EXP0000002254,2025-09-14,B003,payroll,43367.79
EXP0000002255,2025-09-14,B004,purchase,3555.45
EXP0000002256,2025-09-14,B004,payroll,36173.92
EXP0000002257,2025-09-14,B005,payroll,35045.37
EXP0000002258,2025-09-15,B001,payroll,31597.08
EXP0000002259,2025-09-15,B001,marketing,4152.01
EXP0000002260,2025-09-15,B002,payroll,49390.90
EXP0000002261,2025-09-15,B002,marketing,2723.32
EXP0000002262,2025-09-15,B003,purchase,892.41
EXP0000002263,2025-09-15,B003,payroll,43367.79
EXP0000002264,2025-09-15,B004,payroll,36173.92
EXP0000002265,2025-09-15,B004,marketing,3708.21
EXP0000002266,2025-09-15,B005,payroll,35045.37
EXP0000002267,2025-09-15,B005,marketing,4432.81
EXP0000002268,2025-09-16,B001,payroll,31597.08
EXP0000002269,2025-09-16,B001,marketing,2898.67
EXP0000002270,2025-09-16,B002,purchase,5927.54
EXP0000002271,2025-09-16,B002,payroll,49390.90
EXP0000002272,2025-09-16,B003,payroll,43367.79
EXP0000002273,2025-09-16,B004,payroll,36173.92
EXP0000002274,2025-09-16,B005,purchase,2350.09
EXP0000002275,2025-09-16,B005,payroll,35045.37
EXP0000002276,2025-09-16,B005,marketing,5655.28
EXP0000002277,2025-09-17,B001,purchase,4089.32
EXP0000002278,2025-09-17,B001,payroll,31597.08
EXP0000002279,2025-09-17,B001,marketing,4074.09
EXP0000002280,2025-09-17,B002,payroll,49390.90
EXP0000002281,2025-09-17,B003,payroll,43367.79
EXP0000002282,2025-09-17,B004,purchase,1462.75
EXP0000002283,2025-09-17,B004,payroll,36173.92
EXP0000002284,2025-09-17,B004,marketing,3106.88
EXP0000002285,2025-09-17,B005,payroll,35045.37
EXP0000002286,2025-09-17,B005,marketing,5734.80
EXP0000002287,2025-09-18,B001,payroll,31597.08
EXP0000002288,2025-09-18,B002,payroll,49390.90
EXP0000002289,2025-09-18,B003,purchase,1342.04
EXP0000002290,2025-09-18,B003,payroll,43367.79
EXP0000002291,2025-09-18,B003,marketing,5305.71
EXP0000002292,2025-09-18,B004,payroll,36173.92
EXP0000002293,2025-09-18,B005,payroll,35045.37
EXP0000002294,2025-09-18,B005,marketing,4376.05
EXP0000002295,2025-09-19,B001,payroll,31597.08
EXP0000002296,2025-09-19,B002,purchase,1288.41
EXP0000002297,2025-09-19,B002,payroll,49390.90
EXP0000002298,2025-09-19,B003,payroll,43367.79
EXP0000002299,2025-09-19,B004,payroll,36173.92
EXP0000002300,2025-09-19,B005,purchase,1761.43
EXP0000002301,2025-09-19,B005,payroll,35045.37
EXP0000002302,2025-09-19,B005,marketing,5370.38
EXP0000002303,2025-09-20,B001,purchase,2696.32
EXP0000002304,2025-09-20,B001,payroll,31597.08
EXP0000002305,2025-09-20,B001,marketing,3609.38
EXP0000002306,2025-09-20,B002,payroll,49390.90
EXP0000002307,2025-09-20,B002,marketing,2760.69
EXP0000002308,2025-09-20,B003,payroll,43367.79
EXP0000002309,2025-09-20,B004,purchase,1132.63
EXP0000002310,2025-09-20,B004,payroll,36173.92
EXP0000002311,2025-09-20,B005,payroll,35045.37
EXP0000002312,2025-09-20,B005,marketing,4933.21
EXP0000002313,2025-09-21,B001,payroll,31597.08
EXP0000002314,2025-09-21,B002,payroll,49390.90
EXP0000002315,2025-09-21,B002,marketing,2021.37
EXP0000002316,2025-09-21,B003,purchase,3396.78
EXP0000002317,2025-09-21,B003,payroll,43367.79
EXP0000002318,2025-09-21,B004,payroll,36173.92
EXP0000002319,2025-09-21,B005,payroll,35045.37
EXP0000002320,2025-09-22,B001,payroll,31597.08
EXP0000002321,2025-09-22,B002,purchase,1459.21
EXP0000002322,2025-09-22,B002,payroll,49390.90
EXP0000002323,2025-09-22,B003,payroll,43367.79
EXP0000002324,2025-09-22,B003,marketing,3973.35
EXP0000002325,2025-09-22,B004,payroll,36173.92
EXP0000002326,2025-09-22,B005,purchase,2353.82
EXP0000002327,2025-09-22,B005,payroll,35045.37
EXP0000002328,2025-09-22,B005,marketing,5596.91
EXP0000002329,2025-09-23,B001,purchase,6207.37
EXP0000002330,2025-09-23,B001,payroll,31597.08
EXP0000002331,2025-09-23,B001,marketing,3941.19
EXP0000002332,2025-09-23,B002,payroll,49390.90
EXP0000002333,2025-09-23,B002,marketing,2123.42
EXP0000002334,2025-09-23,B003,payroll,43367.79
EXP0000002335,2025-09-23,B004,purchase,2035.24
EXP0000002336,2025-09-23,B004,payroll,36173.92
EXP0000002337,2025-09-23,B004,marketing,4009.97
EXP0000002338,2025-09-23,B005,payroll,35045.37
EXP0000002339,2025-09-23,B005,marketing,4351.55
EXP0000002340,2025-09-24,B001,payroll,31597.08
EXP0000002341,2025-09-24,B002,payroll,49390.90
EXP0000002342,2025-09-24,B002,marketing,2370.22
EXP0000002343,2025-09-24,B003,purchase,5043.90
EXP0000002344,2025-09-24,B003,payroll,43367.79
EXP0000002345,2025-09-24,B004,payroll,36173.92
EXP0000002346,2025-09-24,B004,marketing,2951.35
EXP0000002347,2025-09-24,B005,payroll,35045.37
EXP0000002348,2025-09-25,B001,payroll,31597.08
EXP0000002349,2025-09-25,B002,purchase,5889.65
EXP0000002350,2025-09-25,B002,payroll,49390.90
EXP0000002351,2025-09-25,B003,payroll,43367.79
EXP0000002352,2025-09-25,B003,marketing,5192.48
EXP0000002353,2025-09-25,B004,payroll,36173.92
EXP0000002354,2025-09-25,B005,purchase,2114.46
EXP0000002355,2025-09-25,B005,payroll,35045.37
EXP0000002356,2025-09-25,B005,marketing,5802.45
EXP0000002357,2025-09-26,B001,purchase,3411.83
EXP0000002358,2025-09-26,B001,payroll,31597.08
EXP0000002359,2025-09-26,B001,marketing,4007.20
EXP0000002360,2025-09-26,B002,payroll,49390.90
EXP0000002361,2025-09-26,B003,payroll,43367.79
EXP0000002362,2025-09-26,B004,purchase,4344.96
EXP0000002363,2025-09-26,B004,payroll,36173.92
EXP0000002364,2025-09-26,B005,payroll,35045.37
EXP0000002365,2025-09-26,B005,marketing,4991.34
EXP0000002366,2025-09-27,B001,payroll,31597.08
EXP0000002367,2025-09-27,B001,marketing,3769.32
EXP0000002368,2025-09-27,B002,payroll,49390.90
EXP0000002369,2025-09-27,B003,purchase,3428.42
EXP0000002370,2025-09-27,B003,payroll,43367.79
EXP0000002371,2025-09-27,B004,payroll,36173.92
EXP0000002372,2025-09-27,B005,payroll,35045.37
EXP0000002373,2025-09-28,B001,payroll,31597.08
EXP0000002374,2025-09-28,B001,marketing,3591.67
EXP0000002375,2025-09-28,B002,purchase,3726.11
EXP0000002376,2025-09-28,B002,payroll,49390.90
EXP0000002377,2025-09-28,B002,marketing,2063.76
EXP0000002378,2025-09-28,B003,payroll,43367.79
EXP0000002379,2025-09-28,B003,marketing,3801.47
EXP0000002380,2025-09-28,B004,payroll,36173.92
EXP0000002381,2025-09-28,B004,marketing,3629.63
EXP0000002382,2025-09-28,B005,purchase,4555.03
EXP0000002383,2025-09-28,B005,payroll,35045.37
EXP0000002384,2025-09-28,B005,marketing,4719.93
EXP0000002385,2025-09-29,B001,purchase,780.66
EXP0000002386,2025-09-29,B001,payroll,31597.08
EXP0000002387,2025-09-29,B001,marketing,3526.69
EXP0000002388,2025-09-29,B002,payroll,49390.90
EXP0000002389,2025-09-29,B003,payroll,43367.79
EXP0000002390,2025-09-29,B003,marketing,5332.28
EXP0000002391,2025-09-29,B004,purchase,3833.62
EXP0000002392,2025-09-29,B004,payroll,36173.92
EXP0000002393,2025-09-29,B004,marketing,3450.00
EXP0000002394,2025-09-29,B005,payroll,35045.37
EXP0000002395,2025-09-30,B001,payroll,31597.08
EXP0000002396,2025-09-30,B002,payroll,49390.90
EXP0000002397,2025-09-30,B002,marketing,2284.34
EXP0000002398,2025-09-30,B003,purchase,1831.60
EXP0000002399,2025-09-30,B003,payroll,43367.79
EXP0000002400,2025-09-30,B003,marketing,5827.26
EXP0000002401,2025-09-30,B004,payroll,36173.92
EXP0000002402,2025-09-30,B005,payroll,35045.37
EXP0000002403,2025-10-01,B001,payroll,31269.61
EXP0000002404,2025-10-01,B001,marketing,3199.46
EXP0000002405,2025-10-01,B002,purchase,3665.46
EXP0000002406,2025-10-01,B002,payroll,48986.40
EXP0000002407,2025-10-01,B002,marketing,2684.36
EXP0000002408,2025-10-01,B003,payroll,42705.79
EXP0000002409,2025-10-01,B003,marketing,4034.74
EXP0000002410,2025-10-01,B004,payroll,36664.19
EXP0000002411,2025-10-01,B005,purchase,1379.81
EXP0000002412,2025-10-01,B005,payroll,35020.10
EXP0000002413,2025-10-02,B001,purchase,3615.62
EXP0000002414,2025-10-02,B001,payroll,31269.61
EXP0000002415,2025-10-02,B002,payroll,48986.40
EXP0000002416,2025-10-02,B003,payroll,42705.79
EXP0000002417,2025-10-02,B003,marketing,3847.85
EXP0000002418,2025-10-02,B004,purchase,2725.33
EXP0000002419,2025-10-02,B004,payroll,36664.19
EXP0000002420,2025-10-02,B004,marketing,2635.65
EXP0000002421,2025-10-02,B005,payroll,35020.10
EXP0000002422,2025-10-02,B005,marketing,4548.62
EXP0000002423,2025-10-03,B001,payroll,31269.61
EXP0000002424,2025-10-03,B002,payroll,48986.40
EXP0000002425,2025-10-03,B002,marketing,1985.34
EXP0000002426,2025-10-03,B003,purchase,4724.09
EXP0000002427,2025-10-03,B003,payroll,42705.79
EXP0000002428,2025-10-03,B004,payroll,36664.19
EXP0000002429,2025-10-03,B005,payroll,35020.10
EXP0000002430,2025-10-03,B005,marketing,5568.97
EXP0000002431,2025-10-04,B001,payroll,31269.61
EXP0000002432,2025-10-04,B002,purchase,1169.10
EXP0000002433,2025-10-04,B002,payroll,48986.40
EXP0000002434,2025-10-04,B003,payroll,42705.79
EXP0000002435,2025-10-04,B004,payroll,36664.19
EXP0000002436,2025-10-04,B005,purchase,3828.63
EXP0000002437,2025-10-04,B005,payroll,35020.10
EXP0000002438,2025-10-05,B001,purchase,927.90
EXP0000002439,2025-10-05,B001,payroll,31269.61
EXP0000002440,2025-10-05,B001,marketing,2847.99
EXP0000002441,2025-10-05,B002,payroll,48986.40
EXP0000002442,2025-10-05,B003,payroll,42705.79
EXP0000002443,2025-10-05,B004,purchase,3787.10
EXP0000002444,2025-10-05,B004,payroll,36664.19
EXP0000002445,2025-10-05,B004,marketing,3890.75
EXP0000002446,2025-10-05,B005,payroll,35020.10
EXP0000002447,2025-10-06,B001,payroll,31269.61
EXP0000002448,2025-10-06,B001,marketing,3846.15
EXP0000002449,2025-10-06,B002,payroll,48986.40
EXP0000002450,2025-10-06,B003,purchase,3638.35
EXP0000002451,2025-10-06,B003,payroll,42705.79
EXP0000002452,2025-10-06,B003,marketing,4122.93
EXP0000002453,2025-10-06,B004,payroll,36664.19
EXP0000002454,2025-10-06,B005,payroll,35020.10
EXP0000002455,2025-10-07,B001,payroll,31269.61
EXP0000002456,2025-10-07,B002,purchase,1181.06
EXP0000002457,2025-10-07,B002,payroll,48986.40
EXP0000002458,2025-10-07,B002,marketing,2948.07
EXP0000002459,2025-10-07,B003,payroll,42705.79
EXP0000002460,2025-10-07,B003,marketing,4699.99
EXP0000002461,2025-10-07,B004,payroll,36664.19
EXP0000002462,2025-10-07,B005,purchase,1856.51
EXP0000002463,2025-10-07,B005,payroll,35020.10
EXP0000002464,2025-10-07,B005,marketing,5409.83
EXP0000002465,2025-10-08,B001,purchase,830.90
EXP0000002466,2025-10-08,B001,payroll,31269.61
EXP0000002467,2025-10-08,B001,marketing,3174.20
EXP0000002468,2025-10-08,B002,payroll,48986.40
EXP0000002469,2025-10-08,B002,marketing,2553.49
EXP0000002470,2025-10-08,B003,payroll,42705.79
EXP0000002471,2025-10-08,B003,marketing,4541.85
EXP0000002472,2025-10-08,B004,purchase,5838.95
EXP0000002473,2025-10-08,B004,payroll,36664.19
EXP0000002474,2025-10-08,B005,payroll,35020.10
EXP0000002475,2025-10-09,B001,payroll,31269.61
EXP0000002476,2025-10-09,B001,marketing,3930.49
EXP0000002477,2025-10-09,B002,payroll,48986.40
EXP0000002478,2025-10-09,B003,purchase,1306.95
EXP0000002479,2025-10-09,B003,payroll,42705.79
EXP0000002480,2025-10-09,B004,payroll,36664.19
EXP0000002481,2025-10-09,B004,marketing,2671.48
EXP0000002482,2025-10-09,B005,payroll,35020.10
EXP0000002483,2025-10-10,B001,payroll,31269.61
EXP0000002484,2025-10-10,B001,marketing,3208.14
EXP0000002485,2025-10-10,B002,purchase,2750.35
EXP0000002486,2025-10-10,B002,payroll,48986.40
EXP0000002487,2025-10-10,B003,payroll,42705.79
EXP0000002488,2025-10-10,B004,payroll,36664.19
EXP0000002489,2025-10-10,B005,purchase,2629.36
EXP0000002490,2025-10-10,B005,payroll,35020.10
EXP0000002491,2025-10-11,B001,purchase,2065.40
EXP0000002492,2025-10-11,B001,payroll,31269.61
EXP0000002493,2025-10-11,B002,payroll,48986.40
EXP0000002494,2025-10-11,B002,marketing,1971.64
EXP0000002495,2025-10-11,B003,payroll,42705.79
EXP0000002496,2025-10-11,B004,purchase,2081.07
EXP0000002497,2025-10-11,B004,payroll,36664.19
EXP0000002498,2025-10-11,B005,payroll,35020.10
EXP0000002499,2025-10-11,B005,marketing,4875.20
EXP0000002500,2025-10-12,B001,payroll,31269.61
EXP0000002501,2025-10-12,B002,payroll,48986.40
EXP0000002502,2025-10-12,B003,purchase,3107.36
EXP0000002503,2025-10-12,B003,payroll,42705.79
EXP0000002504,2025-10-12,B003,marketing,5630.04
EXP0000002505,2025-10-12,B004,payroll,36664.19
EXP0000002506,2025-10-12,B005,payroll,35020.10
EXP0000002507,2025-10-13,B001,payroll,31269.61
EXP0000002508,2025-10-13,B002,purchase,1803.06
EXP0000002509,2025-10-13,B002,payroll,48986.40
EXP0000002510,2025-10-13,B002,marketing,2878.69
EXP0000002511,2025-10-13,B003,payroll,42705.79
EXP0000002512,2025-10-13,B004,payroll,36664.19
EXP0000002513,2025-10-13,B005,purchase,3373.96
EXP0000002514,2025-10-13,B005,payroll,35020.10
EXP0000002515,2025-10-14,B001,purchase,3247.96
EXP0000002516,2025-10-14,B001,payroll,31269.61
EXP0000002517,2025-10-14,B002,payroll,48986.40
EXP0000002518,2025-10-14,B003,payroll,42705.79
EXP0000002519,2025-10-14,B003,marketing,4902.39
EXP0000002520,2025-10-14,B004,purchase,2293.38
EXP0000002521,2025-10-14,B004,payroll,36664.19
EXP0000002522,2025-10-14,B004,marketing,4172.08
EXP0000002523,2025-10-14,B005,payroll,35020.10
EXP0000002524,2025-10-14,B005,marketing,3887.79
EXP0000002525,2025-10-15,B001,payroll,31269.61
EXP0000002526,2025-10-15,B001,marketing,2809.80
EXP0000002527,2025-10-15,B002,payroll,48986.40
EXP0000002528,2025-10-15,B003,purchase,1183.22
EXP0000002529,2025-10-15,B003,payroll,42705.79
EXP0000002530,2025-10-15,B003,marketing,4355.00
EXP0000002531,2025-10-15,B004,payroll,36664.19
EXP0000002532,2025-10-15,B005,payroll,35020.10
EXP0000002533,2025-10-16,B001,payroll,31269.61
EXP0000002534,2025-10-16,B001,marketing,3363.95
EXP0000002535,2025-10-16,B002,purchase,3026.95
EXP0000002536,2025-10-16,B002,payroll,48986.40
EXP0000002537,2025-10-16,B002,marketing,2396.83
EXP0000002538,2025-10-16,B003,payroll,42705.79
EXP0000002539,2025-10-16,B004,payroll,36664.19
EXP0000002540,2025-10-16,B004,marketing,3982.98
EXP0000002541,2025-10-16,B005,purchase,3284.61
EXP0000002542,2025-10-16,B005,payroll,35020.10
EXP0000002543,2025-10-17,B001,purchase,3452.36
EXP0000002544,2025-10-17,B001,payroll,31269.61
EXP0000002545,2025-10-17,B002,payroll,48986.40
EXP0000002546,2025-10-17,B002,marketing,2321.01
EXP0000002547,2025-10-17,B003,payroll,42705.79
EXP0000002548,2025-10-17,B004,purchase,1365.03
EXP0000002549,2025-10-17,B004,payroll,36664.19
EXP0000002550,2025-10-17,B005,payroll,35020.10
EXP0000002551,2025-10-17,B005,marketing,4628.03
EXP0000002552,2025-10-18,B001,payroll,31269.61
EXP0000002553,2025-10-18,B002,payroll,48986.40
EXP0000002554,2025-10-18,B002,marketing,2472.20
EXP0000002555,2025-10-18,B003,purchase,3788.35
EXP0000002556,2025-10-18,B003,payroll,42705.79
EXP0000002557,2025-10-18,B004,payroll,36664.19
EXP0000002558,2025-10-18,B005,payroll,35020.10
EXP0000002559,2025-10-18,B005,marketing,5063.37
EXP0000002560,2025-10-19,B001,payroll,31269.61
EXP0000002561,2025-10-19,B002,purchase,5771.91
EXP0000002562,2025-10-19,B002,payroll,48986.40
EXP0000002563,2025-10-19,B003,payroll,42705.79
EXP0000002564,2025-10-19,B004,payroll,36664.19
EXP0000002565,2025-10-19,B005,purchase,6102.56
EXP0000002566,2025-10-19,B005,payroll,35020.10
EXP0000002567,2025-10-20,B001,purchase,2077.18
EXP0000002568,2025-10-20,B001,payroll,31269.61
EXP0000002569,2025-10-20,B001,marketing,3826.13
EXP0000002570,2025-10-20,B002,payroll,48986.40
EXP0000002571,2025-10-20,B003,payroll,42705.79
EXP0000002572,2025-10-20,B004,purchase,6375.70
EXP0000002573,2025-10-20,B004,payroll,36664.19
EXP0000002574,2025-10-20,B005,payroll,35020.10
EXP0000002575,2025-10-20,B005,marketing,5644.53
EXP0000002576,2025-10-21,B001,payroll,31269.61
EXP0000002577,2025-10-21,B002,payroll,48986.40
EXP0000002578,2025-10-21,B002,marketing,3002.75
EXP0000002579,2025-10-21,B003,purchase,3037.81
EXP0000002580,2025-10-21,B003,payroll,42705.79
EXP0000002581,2025-10-21,B004,payroll,36664.19
EXP0000002582,2025-10-21,B005,payroll,35020.10
EXP0000002583,2025-10-22,B001,payroll,31269.61
EXP0000002584,2025-10-22,B002,purchase,2058.18
EXP0000002585,2025-10-22,B002,payroll,48986.40
EXP0000002586,2025-10-22,B002,marketing,2867.72
